time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
25173,33137,34759,32623,34940,20588,22593,33509,38882,29937,16642,29292,27752,27978,28455,
25223,33101,34728,32586,34933,20602,22663,33530,33437,29635,16649,29228,27694,27917,28448,
25274,33144,34720,32543,34940,20587,22599,33502,32298,29544,16720,29263,27709,27901,28462,
25325,33144,34758,32594,34974,20595,22621,33523,32151,29500,16706,29249,27701,27932,28455,
25376,33173,34744,32579,34940,20573,22635,33536,32074,29486,16649,29221,27708,27917,28448,
25427,33108,34790,32557,34926,20565,22613,33523,31997,29494,16635,29242,27716,27886,28455,
25478,33121,34744,32521,34960,20587,22607,33523,31966,29501,16621,29221,27737,27894,28455,
25528,33151,34728,32542,34926,20588,22614,33516,31982,29451,16706,29228,27701,27917,28448,
25580,33121,34759,32550,34926,20588,22599,33523,31959,29487,16684,29235,27701,27909,28476,
25631,33108,34767,32550,34940,20588,22599,33530,31951,29466,16642,29221,27701,27909,28441,
25682,33121,34759,32557,34900,20602,22614,33509,31989,29536,16656,29228,27715,27948,28462,
25733,33144,34790,32529,34953,20595,22592,33530,31936,29452,16663,29221,27701,27924,28448,
25784,33122,34790,32550,34947,20603,22621,33530,31913,29474,16677,29242,27708,27894,28455,
25835,33151,34744,32535,34920,20588,22607,33523,31913,29445,16656,29221,27745,27902,28462,
25886,33122,34743,32586,34994,20595,22614,33516,31928,29438,16628,29257,27752,27887,28427,
25938,33101,34736,32543,34988,20580,22614,33523,31944,29514,16635,29264,27701,27886,28448,
25989,33130,34728,32600,34913,20595,22592,33516,31905,29432,16656,29214,27709,27894,28462,
26040,33216,34751,32601,34953,20587,22592,33509,31936,29473,16713,29243,27708,27894,28455,
26090,33137,34736,32565,34913,20602,22606,33523,31891,29452,16706,29263,27723,27917,28455,
26141,33129,34775,32571,34906,20588,22571,33523,31906,29424,16685,29242,27708,27917,28455,
26192,33116,34728,32536,34920,20602,22600,33516,31890,29473,16642,29207,27716,27901,28448,
26243,33166,34775,32535,34913,20588,22635,33523,31913,29438,16635,29264,27723,27902,28441,
26293,33151,34744,32535,34947,20587,22592,33530,31890,29445,16614,29242,27701,27909,28448,
26344,33223,34751,32579,34981,20602,22621,33523,31959,29466,16642,29214,27737,28009,28462,
26395,33093,34790,32572,34953,20587,22607,33516,31906,29423,16600,29221,27716,27994,28441,
26445,33130,34744,32536,34947,20588,22599,33523,31944,29446,16628,29270,27687,27886,28448,
26496,33115,34782,32586,34926,20588,22578,33523,31913,29466,16656,29220,27716,27887,28463,
26548,33158,34775,32550,34926,20580,22621,33529,31898,29430,16649,29200,27716,27917,28455,
26599,33158,34744,32557,34960,20595,22585,33523,31959,29509,16663,29228,27723,27917,28455,
26649,33165,34807,32535,34947,20595,22656,33523,31906,29445,16635,29235,27723,27894,28448,
26701,33107,34744,32586,34953,20580,22607,33530,31913,29431,16614,29256,27694,27925,28455,
26752,33094,34759,32586,34960,20573,22614,33516,31913,29459,16606,29215,27694,27910,28448,
26803,33158,34768,32572,34906,20595,22621,33516,31921,29417,16656,29250,27730,27963,28462,
26854,33121,34736,32578,34947,20580,22621,33523,31906,29445,16656,29235,27701,27886,28462,
26904,33151,34775,32521,34960,20580,22585,33516,31921,29417,16677,29221,27709,27871,28448,
26955,33172,34767,32536,34947,20580,22578,33516,31959,29437,16621,29214,27731,27917,28469,
27006,33166,34729,32565,34933,20610,22621,33523,31898,29458,16642,29200,27716,27902,28448,
27057,33108,34760,32601,34960,20595,22578,33509,31921,29451,16663,29235,27694,27894,28441,
27108,33158,34744,32535,34995,20587,22607,33523,31921,29417,16663,29291,27694,27879,28469,
27159,33100,34705,32544,34968,20573,22592,33530,31921,29438,16628,29221,27723,27894,28462,
27209,33101,34720,32578,34899,20595,22635,33509,31891,29431,16621,29214,27716,27879,28469,
27260,33136,34743,32536,34967,20573,22578,33537,31952,29446,16663,29228,27701,27879,28455,
27311,33122,34791,32551,34968,20573,22606,33523,31913,29479,16663,29263,27730,27925,28448,
27362,33115,34728,32593,34988,20580,22614,33523,31936,29431,16628,29242,27730,27894,28469,
27413,33101,34798,32564,34927,20603,22635,33516,31897,29445,16607,29221,27708,27918,28455,
27463,33115,34775,32558,34912,20595,22607,33516,31898,29430,16649,29243,27751,27925,28462,
27514,33158,34728,32535,34933,20580,22592,33523,31898,29452,16649,29242,27694,27902,28462,
27565,33123,34737,32557,34913,20580,22614,33523,31921,29446,16628,29271,27708,27902,28476,
27616,33122,34783,32579,34920,20587,22621,33523,31930,29445,16656,29214,27737,27910,28462,
27667,33093,34775,32551,34913,20588,22635,33516,31882,29466,16635,29263,27723,27955,28455,
27718,33116,34744,32550,34913,20595,22606,33516,31890,29431,16628,29221,27709,27932,28455,
27769,33115,34813,32550,34906,20580,22635,33523,31967,29424,16642,29235,27715,27925,28462,
27819,33143,34752,32572,34906,20580,22614,33530,31890,29445,16635,29249,27701,27902,28455,
27871,33122,34751,32543,34913,20565,22592,33516,31898,29409,16663,29235,27716,27887,28448,
27923,33137,34759,32565,34947,20580,22592,33530,31891,29432,16621,29228,27723,27932,28455,
27974,33160,34806,32535,34913,20580,22614,33516,31890,29515,16649,29235,27701,27902,28441,
28024,33107,34783,32557,34987,20588,22592,33530,31913,29459,16614,29242,27737,27887,28462,
28075,33159,34751,32528,34967,20617,22614,33502,31913,29474,16621,29263,27759,27909,28455,
28126,33158,34712,32594,34927,20595,22621,33530,31929,29459,16663,29214,27694,27879,28448,
28177,33100,34744,32543,34974,20588,22606,33516,31913,29431,16642,29193,27716,27902,28455,
28228,33151,34775,32543,34920,20580,22607,33516,31966,29445,16684,29214,27716,27902,28455,
28279,33152,34806,32550,34926,20610,22592,33516,31875,29424,16684,29228,27723,27879,28469,
28330,33100,34713,32571,34913,20587,22578,33530,31890,29431,16677,29256,27708,27948,28462,
28382,33100,34744,32535,34947,20565,22614,33523,31882,29438,16621,29263,27716,27902,28470,
