time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
27096,32812,34241,32267,34302,20154,21839,32367,49689,30728,18837,31194,28443,29300,29116,
27146,32769,34210,32216,34316,20154,21903,32354,49635,30721,18815,31194,28493,29354,29137,
27197,32813,34179,32209,34275,20146,21846,32361,49652,30742,18823,31159,28436,29323,29123,
27248,32870,34203,32217,34316,20109,21825,32367,49583,30715,18851,31152,28464,29262,29129,
27299,32805,34171,32267,34316,20139,21839,32353,49582,30735,18893,31159,28479,29261,29115,
27350,32791,34171,32225,34302,20139,21825,32360,49589,30708,18808,31159,28508,29238,29116,
27401,32776,34187,32240,34350,20131,21881,32354,49574,30708,18787,31180,28464,29308,29130,
27451,32761,34218,32223,34309,20124,21853,32360,49535,30680,18787,31173,28457,29269,29123,
27502,32776,34194,32295,34316,20146,21839,32360,49535,30721,18830,31187,28472,29315,29137,
27553,32791,34171,32209,34322,20139,21839,32353,49590,30686,18773,31166,28450,29254,29130,
27603,32820,34171,32203,34295,20131,21896,32367,49542,30750,18787,31187,28471,29238,29123,
27654,32849,34164,32210,34262,20124,21868,32353,49490,30687,18801,31144,28472,29277,29123,
27705,32777,34187,32282,34323,20116,21896,32367,49521,30693,18787,31166,28500,29261,29116,
27756,32805,34171,32289,34262,20109,21881,32367,49536,30778,18808,31159,28486,29329,29123,
27806,32813,34234,32202,34261,20124,21867,32346,49506,30715,18837,31180,28443,29300,29136,
27857,32820,34226,32245,34254,20146,21881,32360,49466,30729,18837,31180,28471,29300,29116,
27908,32806,34187,32253,34268,20131,21846,32381,49483,30700,18801,31144,28486,29261,29109,
27958,32778,34171,32281,34268,20131,21846,32360,49450,30694,18802,31179,28471,29277,29130,
28009,32842,34187,32267,34350,20146,21846,32367,49483,30708,18773,31186,28450,29261,29137,
28059,32849,34164,32231,34289,20124,21881,32360,49444,30700,18844,31201,28472,29315,29123,
28110,32813,34218,32210,34268,20139,21853,32360,49444,30707,18801,31159,28472,29261,29123,
28161,32798,34179,32253,34342,20124,21839,32361,49435,30700,18794,31194,28486,29246,29144,
28212,32783,34218,32210,34262,20139,21881,32367,49474,30707,18787,31173,28436,29261,29137,
28263,32798,34210,32202,34336,20146,21874,32374,49421,30715,18809,31201,28457,29284,29102,
28313,32770,34194,32202,34261,20131,21896,32347,49443,30700,18823,31152,28493,29246,29116,
28364,32841,34202,32281,34322,20124,21888,32367,49413,30707,18872,31201,28472,29269,29143,
28415,32768,34163,32295,34254,20109,21860,32367,49474,30687,18823,31152,28443,29261,29143,
28467,32755,34179,32261,34275,20124,21903,32374,49413,30721,18830,31172,28450,29254,29123,
28517,32856,34171,32217,34336,20124,21839,32360,49476,30707,18801,31159,28479,29299,29123,
28568,32856,34210,32253,34323,20139,21846,32354,49422,30757,18780,31223,28486,29315,29143,
28619,32849,34210,32245,34268,20139,21860,32367,49443,30700,18844,31152,28457,29231,29116,
28669,32747,34171,32281,34309,20124,21903,32353,49429,30707,18809,31173,28450,29292,29137,
28720,32784,34195,32259,34255,20124,21839,32374,49421,30784,18794,31165,28464,29239,29129,
28771,32814,34187,32238,34254,20131,21839,32360,49398,30743,18830,31186,28486,29239,29109,
28822,32805,34187,32260,34322,20154,21839,32353,49435,30715,18794,31215,28443,29277,29109,
28873,32791,34187,32231,34261,20116,21874,32374,49397,30721,18823,31172,28472,29292,29143,
28923,32849,34187,32203,34309,20124,21881,32360,49390,30686,18787,31152,28493,29315,29129,
28974,32857,34156,32224,34275,20117,21860,32360,49445,30750,18794,31152,28457,29238,29130,
29025,32848,34218,32260,34268,20117,21839,32354,49391,30750,18837,31159,28464,29253,29137,
29076,32842,34195,32231,34316,20131,21839,32367,49398,30700,18780,31144,28464,29254,29123,
29127,32791,34187,32174,34268,20198,21853,32361,49391,30686,18844,31179,28457,29269,29108,
29178,32828,34195,32202,34356,20109,21860,32360,49367,30707,18809,31166,28472,29292,29123,
29228,32805,34163,32196,34309,20131,21874,32353,49345,30735,18815,31201,28436,29238,29137,
29280,32878,34210,32238,34295,20116,21888,32360,49398,30728,18802,31145,28436,29261,29130,
29330,32849,34187,32253,34315,20124,21895,32374,49398,30721,18809,31173,28500,29253,29130,
29416,32791,34202,32224,34302,20139,21846,32368,49399,30721,18808,31152,28486,29269,29130,
29467,32806,34233,32202,34342,20131,21903,32347,49337,30701,18780,31152,28479,29261,29129,
29518,32747,34226,32288,34295,20131,21825,32360,49352,30687,18851,31165,28450,29253,29122,
29569,32791,34156,32246,34296,20124,21875,32354,49345,30693,18809,31172,28486,29292,29123,
