time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
17239,32736,34224,32230,34281,20124,21874,32330,32574,30683,18633,31059,28332,28920,28490,
17290,32845,34162,32208,34267,20139,21831,32330,32567,30698,18675,30982,28353,28920,28504,
17342,32765,34170,32222,34308,20101,21838,32337,32567,30739,18675,31009,28382,28883,28504,
17393,32765,34232,32201,34315,20131,21845,32344,32566,30663,18619,30982,28375,28912,28490,
17444,32751,34170,32201,34261,20109,21867,32337,32566,30670,18633,30996,28382,28882,28496,
17495,32839,34201,32222,34322,20124,21845,32324,32575,30656,18668,30988,28403,28913,28503,
17545,32722,34209,32265,34294,20124,21867,32323,32552,30683,18668,30989,28346,28874,28496,
17596,32751,34146,32287,34281,20146,21831,32323,32582,30684,18668,31003,28375,28890,28510,
17647,32773,34162,32209,34261,20116,21888,32330,32559,30663,18626,30981,28346,28943,28511,
17723,32744,34216,32251,34261,20101,21881,32323,32736,30733,18640,31010,28367,28905,28517,
17777,32817,34169,32215,34315,20124,21860,32323,32989,30705,18661,31010,28418,28943,28497,
17827,32751,34186,32223,34261,20124,21852,32324,33082,30704,18605,31010,28375,28897,28490,
17878,32765,34170,32215,34267,20124,21838,32330,32599,30684,18633,31024,28382,28905,28496,
17929,32802,34185,32244,34315,20131,21860,32330,32583,30662,18647,31003,28360,28921,28503,
17980,32779,34216,32194,34294,20131,21860,32330,32637,30796,18668,31010,28375,28913,28511,
18030,32808,34209,32201,34308,20116,21902,32331,36997,30663,18647,31017,28389,28897,28510,
18081,32765,34193,32208,34308,20109,21824,32330,39096,30663,18605,31024,28361,28905,28517,
18132,32823,34209,32215,34295,20124,21817,32324,41279,30643,18626,31024,28439,28927,28524,
18183,32780,34201,32201,34288,20124,21853,32330,44206,30622,18619,31066,28368,28966,28553,
18234,32758,34170,32265,34355,20146,21845,32330,49631,30544,18597,31024,28374,28982,28538,
18284,32765,34201,32251,34308,20116,21831,32337,51303,30537,18605,31024,28410,28989,28524,
18336,32729,34217,32216,34315,20116,21838,32344,52914,30495,18633,31081,28396,28935,28510,
18386,32837,34146,32259,34261,20109,21817,32317,54047,30467,18612,31017,28396,28928,28525,
18438,32751,34247,32215,34335,20124,21874,32337,54713,30585,18577,31037,28389,28906,28546,
18488,32853,34178,32280,34261,20116,21888,32330,56408,30482,18577,31010,28375,28951,28532,
18539,32772,34185,32273,34288,20109,21867,32330,57190,30544,18605,31003,28396,28927,28532,
18590,32758,34208,32194,34322,20131,21859,32337,57337,30495,18583,31080,28375,28943,28539,
18642,32758,34232,32265,34295,20131,21831,32330,57366,30508,18619,31101,28339,28943,28524,
18693,32823,34185,32287,34294,20116,21824,32337,56707,30593,18590,31066,28425,28920,28539,
18744,32766,34185,32207,34288,20116,21852,32323,56093,30530,18576,31095,28368,28943,28553,
18795,32794,34201,32179,34288,20124,21888,32338,56084,30509,18562,31059,28418,28936,28525,
18846,32750,34178,32243,34268,20139,21874,32310,56008,30551,18562,31046,28353,28943,28532,
18897,32729,34209,32230,34315,20116,21838,32337,56139,30516,18619,31059,28389,28951,28546,
18948,32743,34209,32215,34274,20116,21902,32337,56706,30579,18597,31031,28382,28928,28531,
18998,32859,34216,32229,34261,20116,21845,32330,57036,30508,18583,31010,28360,28973,28525,
19049,32773,34216,32223,34301,20109,21860,32303,57357,30432,18562,31010,28382,28943,28532,
19100,32781,34194,32208,34247,20101,21860,32331,57425,30488,18555,31038,28411,28912,28532,
19150,32729,34154,32222,34301,20124,21888,32337,55901,30524,18577,31017,28404,28958,28539,
19201,32729,34170,32266,34281,20094,21853,32330,54407,30530,18584,31024,28418,28936,28532,
19252,32808,34178,32193,34268,20131,21874,32337,53143,30559,18597,31010,28396,28950,28531,
19302,32722,34208,32230,34308,20124,21831,32323,52223,30600,18633,31003,28346,28935,28546,
19353,32736,34170,32201,34294,20131,21867,32316,50813,30573,18598,31017,28396,28935,28525,
19404,32751,34177,32165,34288,20131,21895,32310,50008,30565,18598,31045,28361,28920,28525,
19455,32737,34178,32244,34322,20109,21881,32337,48789,30601,18654,31010,28389,28927,28524,
19506,32765,34209,32209,34254,20116,21838,32330,47587,30628,18584,31031,28361,28943,28510,
19557,32721,34232,32237,34342,20124,21859,32337,44959,30691,18654,31052,28403,28912,28525,
19607,32838,34186,32179,34321,20101,21831,32323,36759,30698,18598,31059,28382,28897,28504,
19658,32765,34185,32230,34254,20124,21874,32330,33428,30747,18598,31031,28346,28958,28524,
19709,32772,34209,32244,34308,20139,21817,32323,33302,30677,18619,31031,28403,28889,28504,
19760,32730,34170,32208,34268,20116,21838,32337,33147,30683,18590,31024,28360,28981,28518,
19811,32780,34217,32215,34288,20116,21874,32330,44742,30579,18605,31067,28389,28928,28539,
19861,32736,34193,32258,34234,20124,21867,32316,47554,30551,18598,31024,28411,28935,28538,
19912,32780,34186,32223,34254,20124,21831,32337,48951,30656,18576,31046,28360,28935,28539,
19962,32759,34170,32222,34322,20116,21860,32323,49892,30600,18640,31045,28396,28974,28539,
20013,32846,34193,32244,34268,20109,21838,32324,50353,30621,18590,31031,28389,28905,28539,
20064,32722,34209,32208,34301,20109,21853,32330,50790,30684,18598,30996,28361,29005,28546,
20115,32743,34193,32208,34261,20109,21867,32330,50628,30614,18576,31024,28403,28935,28546,
20165,32729,34162,32194,34308,20101,21824,32324,50430,30614,18626,31003,28368,28973,28539,
20216,32736,34185,32209,34295,20109,21853,32330,50498,30621,18598,31003,28353,28920,28546,
20267,32780,34208,32258,34267,20116,21845,32324,51020,30663,18633,31031,28367,28944,28546,
20318,32706,34224,32201,34308,20131,21852,32337,51104,30586,18576,31031,28353,28928,28546,
20369,32779,34209,32258,34268,20131,21838,32323,51189,30622,18640,31017,28389,28913,28553,
20420,32759,34217,32208,34335,20109,21881,32317,51021,30607,18626,31038,28368,28996,28546,
20471,32758,34170,32229,34254,20131,21852,32344,50828,30615,18576,31039,28382,28935,28531,
20522,32860,34170,32258,34267,20116,21839,32330,49908,30579,18604,31038,28368,28913,28538,
20573,32801,34177,32251,34308,20109,21831,32310,49202,30587,18590,31017,28382,28897,28539,
20624,32758,34178,32201,34240,20124,21867,32316,48191,30635,18576,31031,28368,28913,28524,
20675,32794,34177,32222,34254,20146,21824,32323,46744,30607,18612,31017,28375,28927,28560,
20726,32773,34178,32309,34260,20124,21853,32344,43733,30678,18682,31003,28367,28935,28525,
20777,32729,34170,32280,34288,20124,21845,32330,42836,30655,18612,31024,28389,28981,28518,
20828,32794,34224,32200,34274,20131,21860,32337,42130,30635,18640,31003,28418,28920,28531,
