time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
54616,33706,35549,33114,35736,21045,22673,34156,32425,29727,16919,29663,28390,28584,29118,
54667,33728,35557,33077,35756,21105,22659,34156,32424,29783,16912,29663,28477,28616,29111,
54718,33728,35550,33070,35755,21030,22666,34156,32418,29741,16976,29663,28347,28608,29118,
54769,33693,35549,33078,35735,21090,22701,34150,32379,29783,16912,29698,28268,28500,29139,
54820,33736,35580,33084,35743,21179,22666,34150,32486,29790,16877,29712,28232,28500,29139,
54872,33743,35549,33085,35735,21097,22659,34177,32471,29748,16905,29748,28189,28470,29174,
54923,33720,35588,33114,35756,21232,22609,34177,32470,29763,16926,29755,28038,28515,29237,
54974,33736,35542,33048,35721,21276,22616,34156,32463,29721,16933,29791,27987,28454,29265,
55025,33699,35526,33157,35715,21247,22588,34150,32409,29741,17025,29804,28045,28438,29258,
55076,33706,35526,33071,35755,21314,22595,34177,32470,29777,16990,29797,27887,28385,29293,
55127,33721,35549,33106,35790,21306,22587,34177,32448,29756,16926,29790,27857,28309,29294,
55178,33684,35549,33085,35695,21328,22545,34163,32478,29762,16933,29797,27858,28347,29293,
55229,33743,35534,33056,35763,21343,22530,34170,32401,29762,16983,29812,27822,28370,29300,
55280,33735,35542,33070,35667,21388,22502,34163,32416,29769,16947,29832,27793,28331,29301,
55332,33685,35557,33078,35694,21366,22474,34163,32446,29727,17011,29811,27786,28301,29287,
55382,33721,35549,33092,35674,21388,22481,34156,32401,29762,16955,29812,27822,28355,29287,
55433,33692,35572,33056,35715,21388,22474,34177,32432,29776,16954,29812,27800,28355,29287,
55484,33729,35581,33070,35681,21411,22495,34177,32402,29812,16997,29812,27807,28347,29307,
55535,33757,35558,33063,35674,21426,22495,34163,32447,29761,16976,29797,27793,28293,29314,
55586,33728,35612,33078,35681,21470,22545,34163,32432,29720,16976,29783,27771,28293,29301,
55637,33714,35542,33049,35756,21515,22516,34170,32462,29707,16933,29769,27822,28270,29280,
55688,33728,35526,33085,35674,21508,22538,34149,32456,29727,16955,29748,27764,28270,29265,
55739,33722,35541,33084,35694,21530,22523,34170,32448,29727,16990,29776,27872,28293,29287,
55790,33735,35518,33077,35674,21448,22573,34177,32440,29762,16961,29748,27793,28263,29287,
55841,33655,35542,33063,35688,21478,22538,34157,32409,29762,16997,29748,27786,28278,29273,
55893,33692,35572,33078,35722,21426,22538,34177,32401,29699,16983,29748,27808,28262,29293,
55944,33722,35557,33078,35735,21441,22524,34170,32425,29777,16962,29762,27822,28301,29287,
55995,33750,35572,33085,35688,21433,22523,34170,32432,29762,17025,29741,27771,28347,29279,
56046,33728,35557,33070,35722,21396,22502,34177,32410,29777,16969,29734,27793,28278,29272,
56097,33678,35549,33085,35681,21403,22531,34177,32455,29713,16940,29819,27814,28293,29272,
56148,33743,35549,33064,35695,21388,22587,34156,32449,29707,16990,29691,27800,28301,29265,
56199,33685,35596,33120,35762,21500,22616,34177,32416,29734,16947,29712,27836,28247,29272,
56250,33699,35573,33100,35674,21403,22602,34163,32417,29699,16961,29755,27815,28255,29280,
56301,33685,35533,33092,35688,21440,22587,34163,32402,29741,16990,29705,27800,28324,29266,
56352,33720,35541,33063,35756,21396,22559,34177,32400,29756,16947,29733,27858,28262,29272,
56403,33670,35565,33121,35762,21373,22538,34170,32439,29756,16976,29755,27858,28331,29258,
56454,33721,35534,33099,35688,21359,22502,34163,32424,29763,16990,29755,27901,28301,29259,
56505,33728,35557,33128,35715,21328,22552,34170,32455,29797,16947,29712,27843,28331,29258,
56555,33743,35534,33078,35687,21343,22552,34184,32401,29749,16933,29698,27843,28308,29272,
56606,33728,35534,33085,35701,21321,22552,34184,32426,29742,16983,29720,27836,28309,29244,
